"","ARIMA","SWN.SUM","HL.SUM","JKR.SUM","STN.SUM","MPQA.SUM","SWN.AVG","HL.AVG","JKR.AVG","STN.AVG","MPQA.AVG","SWN.PCTG","HL.PCTG","JKR.PCTG","STN.PCTG","MPQA.PCTG"
"39",-3286.03340345464,-3284.69598025464,-3284.06544464226,-3284.93045848017,-3284.73553911603,-3288.43377853199,-3284.0350952503,-3269.15977151389,-3284.69923013697,-3284.04434213487,-3238.62786114319,-3284.03764262884,-3268.81831270005,-3284.57184188132,-3284.05843009528,-3284.03450030038
"40",-3284.57455727069,-3283.72181011736,-3282.59912298562,-3283.62555532145,-3283.42651927435,-3287.02900645808,-3282.64260268107,-3267.83353027548,-3283.38938873754,-3282.58510946201,-3237.70994487056,-3282.58065973759,-3267.36803360146,-3283.23837633292,-3282.59411035951,-3282.57491664977
"41",-3286.09137901145,-3285.10596405882,-3284.15185559842,-3284.9572905246,-3284.98826483112,-3288.7559217113,-3284.12705417257,-3272.83155422444,-3284.69963357608,-3284.11754087324,-3243.38023068504,-3284.10799689239,-3272.25072150519,-3284.61010917018,-3284.1228704767,-3284.09138111382
"42",-3291.03387173348,-3290.22755770644,-3289.07992686591,-3290.0115921362,-3289.45667954366,-3293.36500562055,-3289.08743275347,-3279.39163713975,-3289.8476664412,-3289.05514809498,-3249.46752729707,-3289.07478530447,-3278.95791817608,-3289.51866178217,-3289.05645612228,-3289.03430991795
"43",-3297.1494026113,-3296.48170893653,-3295.25114295542,-3295.82628434172,-3295.45751349362,-3300.02040566738,-3295.22435653444,-3281.6856896174,-3295.6173465875,-3295.16941719445,-3250.83692587707,-3295.26921174851,-3281.22011436824,-3295.4242220762,-3295.21842522611,-3295.17251580583
"44",-3295.99833083738,-3295.56318512094,-3294.11695850535,-3294.82205716789,-3294.30508375509,-3299.11036827863,-3294.13657112038,-3280.58709801579,-3294.74256548657,-3294.00274579002,-3248.5106826217,-3294.37599728284,-3280.0946214829,-3294.53554382328,-3294.02626317053,-3293.9990073679
"45",-3291.68371900626,-3291.42459429629,-3289.96204743659,-3290.16380381849,-3289.96351151684,-3295.44360154229,-3289.93017017937,-3281.58704073347,-3289.97629758943,-3289.72300231203,-3249.44956760186,-3290.09917367251,-3280.02386064243,-3289.90434440167,-3289.73976794366,-3289.73206445528
"46",-3295.65807042386,-3295.62797156119,-3293.8989219737,-3294.28280656336,-3293.73262920885,-3298.50834375491,-3294.16951772754,-3282.62094711604,-3293.79014060161,-3293.66604978245,-3247.47401462797,-3294.65386301762,-3281.35956461423,-3293.69872736775,-3293.65811222945,-3293.69425456044
"47",-3288.89175797081,-3288.4127105398,-3287.02665309157,-3287.57252664791,-3286.89176057798,-3291.3126242322,-3287.18862703195,-3275.80968766595,-3287.024890432,-3287.05295550717,-3244.53466453826,-3287.92897668565,-3274.34664225138,-3286.90547983128,-3286.89710695007,-3286.95673096481
"48",-3293.19190369829,-3292.69025624445,-3291.35370089221,-3291.93152739214,-3291.19906929248,-3295.65201504357,-3291.45686998676,-3281.12602262769,-3291.37064046185,-3291.49351680576,-3248.22777343466,-3292.19728520987,-3279.59073167948,-3291.19420309204,-3291.19624013746,-3291.26155222639
"49",-3291.10569887344,-3290.77967271057,-3289.24502430778,-3289.99826821743,-3289.20023397786,-3293.42986687884,-3289.52086755551,-3278.74391870849,-3289.40232732131,-3289.91219421458,-3253.18758317475,-3290.35711086179,-3276.79950959023,-3289.1408009198,-3289.32036049358,-3289.13002556699
"50",-3299.79206092144,-3299.84884659344,-3297.85794168173,-3299.01875212593,-3298.02950837074,-3302.14725723148,-3298.47908712898,-3290.94001405754,-3298.26891889269,-3299.0155798461,-3254.56977936869,-3299.10506186165,-3289.10959020931,-3298.05250580743,-3298.27602124802,-3297.82822610777
"51",-3298.85443005326,-3298.19991894937,-3296.90961849672,-3298.07386089176,-3296.90746229696,-3301.43673925756,-3297.19495679531,-3295.62175567103,-3297.39145744334,-3297.81236648211,-3261.26411486737,-3297.61089855195,-3294.05446188423,-3297.1868648349,-3297.26546752748,-3296.88353806387
"52",-3307.94989207479,-3306.66012833238,-3306.25633187269,-3306.92246937696,-3306.68385774114,-3311.41708268764,-3306.17176229912,-3294.93761988967,-3306.35572254914,-3307.6353519729,-3266.04359543893,-3306.97028568319,-3293.83018791774,-3306.14097762341,-3306.5950799782,-3305.99266685564
"53",-3311.86229239792,-3310.32956763847,-3310.44975219993,-3310.592665144,-3310.81388580471,-3315.12257892978,-3310.06438249385,-3302.39126718275,-3310.14511890935,-3311.4947300471,-3269.09793944552,-3311.14569527496,-3302.20684775808,-3310.00381341783,-3310.70391427711,-3309.91378596036
"54",-3314.60497704262,-3313.09909241092,-3313.22364735547,-3313.58829988215,-3313.46655986964,-3318.24472864916,-3312.66937077237,-3306.73173879178,-3313.08476528019,-3314.41900334219,-3279.35156142005,-3313.88446527374,-3306.2900613729,-3312.70720979686,-3313.40351479201,-3312.69696187458
"55",-3325.29820715268,-3323.3236935838,-3323.72462903327,-3325.01662687314,-3324.9545982913,-3326.83978060176,-3323.30576912504,-3315.04228396947,-3324.02523975461,-3325.70766546271,-3283.46300344182,-3324.15489793672,-3314.88642471968,-3323.58500106675,-3324.32041051797,-3323.30169490372
"56",-3327.98650310531,-3326.07009174648,-3326.25585264559,-3328.16067654818,-3327.26480819407,-3329.34526059247,-3325.99741212401,-3316.94817708849,-3327.09205689325,-3328.16858432272,-3285.75847843572,-3327.36595828428,-3315.87288023878,-3326.61048981819,-3327.18802617572,-3325.99765286969
"57",-3329.68975773354,-3328.25671903803,-3327.76540288619,-3329.2745685304,-3329.06602174503,-3330.31645683852,-3327.80885459371,-3317.47288059408,-3328.73814357068,-3329.71492244687,-3287.09573053891,-3329.32890939501,-3316.10215584578,-3328.1739491962,-3328.20378753712,-3327.7359433281
"58",-3332.73809395513,-3331.67173431148,-3330.94268858642,-3332.0809066895,-3332.36021093848,-3334.17235014461,-3330.85619130135,-3319.19686184964,-3332.18414488324,-3333.2889834275,-3288.60355937068,-3331.99655853652,-3317.1304628835,-3331.71044620633,-3331.15485292254,-3330.73984977678
"59",-3335.6201952573,-3334.8325365932,-3333.84634163318,-3334.68343140956,-3335.58175359296,-3337.30059982462,-3333.83496983261,-3329.27551957685,-3334.64524350966,-3336.31167035462,-3298.32353912145,-3335.22759150452,-3326.45777555761,-3334.22507760096,-3334.26266303058,-3333.62942624545
"60",-3343.53840968822,-3342.92803043269,-3341.75646501851,-3342.45756219038,-3343.7031435495,-3345.29309977099,-3341.89871293039,-3335.68078951867,-3342.35709451603,-3343.99301992743,-3302.1315504435,-3343.72280019653,-3334.28616196267,-3341.79051246746,-3342.07557179115,-3341.54035392604
"61",-3344.90547802088,-3344.38443151045,-3343.39802027033,-3343.45002673495,-3345.70748653575,-3347.63810811787,-3343.42088615611,-3330.15113606399,-3343.46968284658,-3346.34467205246,-3299.25973709661,-3344.43216231981,-3329.39213374625,-3343.23553068538,-3344.0901831168,-3342.90547827854
"62",-3347.14267515421,-3347.27503657956,-3345.7369633461,-3345.61115830972,-3347.67353722982,-3350.18828218485,-3346.06780100231,-3332.27849053916,-3345.60983773356,-3348.00735097881,-3300.55178329481,-3346.97058055535,-3331.62025926969,-3345.38440628427,-3346.120986905,-3345.14688684074
"63",-3346.02172123037,-3346.21956601694,-3344.72020542584,-3344.31281321981,-3346.49622122077,-3349.66598189888,-3344.76414262319,-3332.13176477454,-3344.11233497656,-3347.07844417921,-3305.23604861757,-3345.29170312322,-3330.64017606899,-3344.02918329243,-3345.49883117935,-3344.04993674044
"64",-3350.11086900674,-3349.89050044311,-3348.7280749055,-3348.36221490806,-3350.70677964645,-3353.58265602421,-3348.60754735436,-3337.88333798486,-3348.21782412919,-3351.51354778521,-3306.47488526061,-3348.9967446499,-3336.04731851686,-3348.12131456502,-3349.7715273735,-3348.11263749776
"65",-3354.62221649088,-3354.437849199,-3353.24238333456,-3352.88680633326,-3355.16864370056,-3358.46457754939,-3353.09919932157,-3342.83739120026,-3352.77841584729,-3356.05209788905,-3310.79402632234,-3353.62016720699,-3341.24093014806,-3352.68074718544,-3354.03806436041,-3352.62238429061
"66",-3358.66394265683,-3358.2051429822,-3357.3024979666,-3356.83189815305,-3358.86101612061,-3362.82963455247,-3356.98814934256,-3343.92815331112,-3356.76198977471,-3359.8221638872,-3313.14849443621,-3357.40377169567,-3342.20947195985,-3356.69170052109,-3357.84334958916,-3356.67004353322
"67",-3358.2198285407,-3357.38286188019,-3356.67799150327,-3356.4102557116,-3358.68162007732,-3361.56733078614,-3356.29094547131,-3346.31353436017,-3356.38583102538,-3360.06295531102,-3315.17521068491,-3356.65474049124,-3344.60964161249,-3356.25256665475,-3357.36996062129,-3356.21984687437
"68",-3362.70522343728,-3361.66902419772,-3361.02323017569,-3360.88292920815,-3362.96739705121,-3366.15823403774,-3360.76091344097,-3346.93215495455,-3360.88064052435,-3364.38301490084,-3318.09588886653,-3361.21127464832,-3345.215762434,-3360.76563930845,-3361.75997670915,-3360.70826436604
"69",-3365.34255543745,-3364.27158801518,-3363.83344415792,-3363.34704787244,-3365.8257067342,-3368.76061909454,-3363.40772327514,-3356.82819349394,-3363.40119902842,-3367.42791447367,-3325.70176661552,-3363.77277719705,-3354.29400217412,-3363.46560910351,-3364.61394862714,-3363.35224614507
"70",-3374.47408106145,-3373.48667074894,-3373.06886169407,-3372.47650534376,-3375.39471700561,-3377.19574609184,-3372.52471010561,-3357.71123483219,-3372.57530123386,-3377.31591138719,-3327.25464733959,-3372.85477692118,-3355.28416214314,-3372.59491279109,-3374.62084346531,-3372.63475273968
"71",-3372.8660731659,-3371.9124682712,-3371.40627873172,-3370.87515508032,-3373.84499897519,-3375.31455704033,-3370.91065542237,-3356.75407126979,-3371.00754383144,-3375.33275268033,-3336.81913039455,-3371.33640207832,-3353.74065218292,-3371.03388806791,-3373.1426939391,-3370.95313371032
"72",-3385.24558821158,-3384.03223239524,-3383.79496560683,-3383.43089840711,-3387.52478881505,-3386.33424669736,-3383.25422253668,-3369.28048771303,-3383.53160538925,-3387.83158193735,-3338.61589337933,-3383.70699321339,-3366.2909103742,-3383.53629559196,-3385.05853558714,-3383.31940853337
"73",-3386.45662192542,-3385.06547048579,-3384.92081953794,-3384.77942241466,-3388.57926263603,-3387.68495295963,-3384.45984391079,-3375.50105567799,-3385.02017424996,-3389.06497534765,-3350.68702935508,-3384.76848997032,-3373.18943336415,-3385.14972113617,-3386.18409828665,-3384.54264977289
"74",-3396.06348716479,-3394.94133131409,-3394.58137158199,-3394.45794030802,-3398.18320780477,-3397.30847040545,-3394.06638515056,-3380.29509524988,-3394.79641070038,-3398.50873648455,-3350.73574384909,-3394.65684643035,-3377.80259784318,-3395.13037810273,-3395.72560950584,-3394.38100427592
"75",-3396.80467248674,-3395.57473875336,-3395.40246459545,-3395.16384395804,-3398.1504023667,-3398.43999768124,-3394.81382372149,-3384.1031530445,-3395.61547517257,-3398.4626534372,-3352.37169305613,-3395.30675916777,-3381.01927122668,-3395.91380765652,-3396.44988986602,-3395.09512742112
"76",-3398.5330274992,-3397.42488837366,-3397.10079323308,-3396.91679313239,-3399.82590846879,-3399.99771848393,-3396.55521836483,-3383.9548219528,-3397.30324259277,-3400.21953020546,-3358.81957687083,-3397.09691396679,-3380.82143665215,-3397.52585925894,-3398.23278383181,-3396.89447270843
"77",-3406.01569290784,-3404.30191954785,-3404.39915780023,-3404.37097260832,-3407.47872554859,-3408.26015880224,-3404.07991137595,-3389.83564187971,-3404.70820243725,-3407.74139257589,-3361.19286618239,-3404.53484421712,-3386.45258659631,-3404.95890979106,-3405.58595275471,-3404.2045805697
"78",-3409.31978397092,-3407.56090732676,-3407.54414438686,-3407.78621786917,-3410.91765436352,-3410.89699588234,-3407.37958043295,-3393.25365396242,-3408.08613220563,-3411.06049809292,-3365.42700862224,-3407.8746187776,-3390.0141365178,-3408.1802850726,-3409.0718335092,-3407.52632055949
"79",-3411.01830873343,-3409.22804493054,-3409.07457404014,-3409.70089280501,-3413.15944748618,-3412.10674890051,-3409.1327967701,-3394.86940574501,-3410.04867786735,-3413.60944946641,-3376.08520945528,-3409.28252214791,-3391.73519861705,-3409.86338905758,-3411.45605212826,-3409.29849952833
"80",-3419.26304350232,-3417.26435410843,-3417.31374747228,-3418.28908105758,-3420.31260464817,-3418.56502594096,-3417.55411086611,-3403.66952219374,-3418.91494147332,-3422.02501058198,-3377.2395970981,-3417.31955159644,-3400.74984103966,-3418.60902825153,-3419.92423387659,-3418.0000598279
"81",-3423.87520189012,-3421.88647949529,-3421.88663426526,-3422.34513716965,-3424.82142866087,-3423.80126692713,-3422.12548444637,-3411.39988175437,-3422.92484413539,-3426.56149524223,-3389.51032319609,-3421.9422581402,-3408.72961812854,-3422.58984208747,-3424.31881510071,-3422.20536120549
"82",-3431.45502215742,-3429.48617701202,-3429.48346714905,-3430.77717730909,-3433.46594897191,-3429.96559264137,-3430.03405632686,-3412.54831940504,-3431.51634894231,-3435.87878035036,-3385.42804304128,-3429.46183930153,-3410.61215470861,-3430.8589697828,-3433.21642309105,-3430.28500270578
