"","ARIMA","SWN.SUM","HL.SUM","JKR.SUM","STN.SUM","MPQA.SUM","SWN.AVG","HL.AVG","JKR.AVG","STN.AVG","MPQA.AVG","SWN.PCTG","HL.PCTG","JKR.PCTG","STN.PCTG","MPQA.PCTG"
"43",-4451.23677760941,-4451.45276752562,-4449.26869251107,-4450.64755269693,-4449.27221292138,-4453.18954481973,-4449.54172807396,-4435.74184635512,-4450.67485198784,-4451.07745469173,-4404.97832885271,-4450.04145628252,-4433.30455728716,-4449.74674485873,-4449.58549451233,-4449.34223171665
"44",-4453.85852468361,-4454.2502953957,-4451.89655325264,-4453.18131417866,-4451.91397489921,-4455.65593991676,-4452.19022730037,-4437.50689212991,-4453.20868303417,-4453.8642566193,-4406.17980713897,-4452.83984786266,-4435.20666852002,-4452.50662461186,-4452.27275269611,-4452.04392419716
"45",-4452.13864436266,-4452.43999328274,-4450.1751833603,-4451.50012296839,-4450.18772238357,-4453.90091569471,-4450.39680626487,-4440.69585352634,-4451.59001048491,-4451.87981151094,-4410.6348410061,-4451.11762393921,-4437.83105765259,-4450.85641277412,-4450.51960717888,-4450.24707342738
"46",-4458.84331637602,-4459.033422284,-4456.91867692797,-4458.38502650726,-4457.04904352286,-4460.232402994,-4457.09414543608,-4443.27663021214,-4457.97307290329,-4458.25716937004,-4410.39962124719,-4458.08417547411,-4440.3857198529,-4457.33595486217,-4457.11313293881,-4456.91090027174
"47",-4457.8789466703,-4458.06065794133,-4455.92811843364,-4457.42000934823,-4456.08624450761,-4459.33491033639,-4456.06262536815,-4441.67880266712,-4457.14739687376,-4457.36440542897,-4414.02496428313,-4457.12936585822,-4439.20907918978,-4456.48833811524,-4456.17435105333,-4455.94009690522
"48",-4459.18718506309,-4459.45260863442,-4457.28089841499,-4458.67237570235,-4457.41006991444,-4460.87481641622,-4457.42385852295,-4444.30440938471,-4458.55612437953,-4458.77862052235,-4414.90584880164,-4458.7489374221,-4441.24893218703,-4457.80098811262,-4457.54172224128,-4457.29008816269
"49",-4460.70817906005,-4460.97768669046,-4458.95885875411,-4459.8453987311,-4458.81420592092,-4463.10040283145,-4458.85761733914,-4445.91412411913,-4460.00175831037,-4460.07316259498,-4424.6777868308,-4460.19011547972,-4442.51772429373,-4459.36661433817,-4459.22594767364,-4458.79878196241
"50",-4470.57688947123,-4471.02108661974,-4468.69100867227,-4469.95955477314,-4468.80340383611,-4472.95309647745,-4468.6866761545,-4458.89520966037,-4469.91744157098,-4470.20523863233,-4426.44419931315,-4470.17988411013,-4455.54646318875,-4469.43743558943,-4469.27209781529,-4468.63783592689
"51",-4473.94577017494,-4474.12502475651,-4472.02219502212,-4473.40616333251,-4472.12111570941,-4476.50890573779,-4472.04341990366,-4469.44460465572,-4473.2295364551,-4473.29432400727,-4439.24928730944,-4473.09590867967,-4466.00172823072,-4472.86725005494,-4472.5002029334,-4471.97542472612
"52",-4486.49693877739,-4485.8801182107,-4484.92867929998,-4485.66434941924,-4485.42110723617,-4489.93883970785,-4484.53975140809,-4470.8378761638,-4485.6055365892,-4486.18469475514,-4446.98288046956,-4485.63918032861,-4467.73673752759,-4485.31944912346,-4485.17933487824,-4484.50162506483
"53",-4491.59237748203,-4490.43695032361,-4489.98919940196,-4490.7523631756,-4490.77752126271,-4494.05517288638,-4489.59357404554,-4480.07495068367,-4490.79739367771,-4491.81240976102,-4451.64530910754,-4490.25222646828,-4477.90372454907,-4490.44461593227,-4490.83323754091,-4489.62438488515
"54",-4494.32882328809,-4493.31388681009,-4492.81259067226,-4493.82908509126,-4493.45495517094,-4497.30492324751,-4492.32884396636,-4484.6341361867,-4493.92710248045,-4494.59155535741,-4463.30334128304,-4492.98857336803,-4482.8602153522,-4493.51793966674,-4493.67078050313,-4492.39317429808
"55",-4507.71925561896,-4505.93521493697,-4506.17868370679,-4507.82657173151,-4507.58558768436,-4509.14505956509,-4505.79520185009,-4496.04267278375,-4507.26532699018,-4508.40592548537,-4469.21935571002,-4506.03042622708,-4494.2089234205,-4506.96520719656,-4507.08728078406,-4505.7556759976
"56",-4509.27801258928,-4507.40428299809,-4507.61067785536,-4510.20285287514,-4509.20947945551,-4510.30722289405,-4507.44898743902,-4495.34266530386,-4509.77286447595,-4510.74577348766,-4470.22664177066,-4507.384448063,-4493.514760583,-4509.17544730179,-4509.54720896869,-4507.36810255322
