"","ARIMA","SWN.SUM","HL.SUM","JKR.SUM","STN.SUM","MPQA.SUM","SWN.AVG","HL.AVG","JKR.AVG","STN.AVG","MPQA.AVG","SWN.PCTG","HL.PCTG","JKR.PCTG","STN.PCTG","MPQA.PCTG"
"74",-2223.75040255182,-2222.14249365827,-2222.47625497473,-2221.7750085038,-2224.45077302127,-2226.07990310065,-2221.75040827355,-2211.05010501072,-2221.7619671847,-2224.45250779353,-2177.85267587139,-2221.94106518084,-2211.30676197266,-2221.81020872522,-2222.59467140832,-2221.75582848093
"75",-2220.90767687616,-2219.37610625243,-2219.28841865175,-2219.10429161198,-2222.66863696879,-2222.61830844235,-2218.92448722396,-2210.20863696136,-2218.93140104213,-2222.78357121172,-2175.32576464035,-2219.22686925326,-2208.96834790683,-2219.07491839537,-2220.30180451581,-2218.91024399695
"76",-2222.18651101135,-2220.9124100513,-2220.61309664275,-2220.46930406686,-2223.98829617779,-2223.73795504391,-2220.29776424428,-2210.51386698188,-2220.2522865344,-2224.41512411712,-2180.33348530706,-2220.46593094902,-2208.89237751088,-2220.48227029735,-2221.90095853868,-2220.22178903503
"77",-2224.34090779185,-2222.37605823712,-2222.66990296556,-2222.54935864313,-2225.26964669951,-2226.81893595095,-2222.34798859711,-2210.50343406927,-2222.41158085139,-2226.72091061893,-2177.7647122583,-2222.53352722892,-2208.73766848013,-2222.61409925309,-2224.0594950439,-2222.34937810587
"78",-2224.86142676817,-2222.86918814412,-2222.99853178488,-2223.1630005846,-2226.20796261322,-2226.65151637867,-2222.86592453314,-2211.57644825954,-2222.97251970245,-2227.90578457149,-2179.21194523697,-2223.2476018525,-2210.35687991276,-2223.01251831635,-2225.1488553294,-2222.91439744082
"79",-2225.83736961772,-2223.875897643,-2224.02833921336,-2224.10861380878,-2227.65482251888,-2227.99381408499,-2223.86902355051,-2213.278129149,-2223.93563615179,-2228.71994339307,-2187.37477979219,-2224.54495902148,-2212.00940565326,-2223.91695735084,-2226.12734060038,-2223.85554781737
"80",-2233.45524156605,-2231.61392779428,-2231.46229146208,-2231.95513140107,-2234.14836093662,-2233.30949504766,-2231.60179660071,-2221.52879808994,-2231.82246016641,-2236.58766038585,-2189.01818874954,-2231.68744522532,-2219.83917475913,-2231.5194612733,-2233.71844739334,-2231.58678186463
"81",-2236.33730012391,-2234.41933879598,-2234.34845824298,-2234.58957605142,-2237.13394908262,-2236.46823070044,-2234.43685741999,-2225.73724048279,-2234.58373601719,-2239.53758600324,-2198.06941204242,-2234.75536018572,-2224.08847560074,-2234.34371957014,-2236.64642196826,-2234.48182580156
"82",-2244.22345743561,-2242.27438824668,-2242.2778998532,-2242.96057365495,-2245.1744160868,-2242.9391117405,-2242.26237148201,-2228.73625873197,-2242.81181474467,-2247.67702820921,-2196.43139056246,-2242.95256566175,-2226.73019472648,-2242.40588612368,-2244.78365144504,-2242.99823503735
"83",-2241.55418509961,-2239.58108508599,-2239.73102742007,-2240.56430269892,-2242.26075075941,-2240.05135784193,-2239.57069329041,-2228.55684672291,-2240.4071350309,-2244.39959909383,-2194.53420492097,-2240.48005857229,-2226.55706323127,-2239.67150700188,-2241.22788773764,-2240.32897972486
"84",-2241.25190735734,-2239.35516797355,-2239.39475175465,-2240.42859406216,-2241.92560592782,-2239.73704361859,-2239.35569655856,-2229.7320218169,-2240.66615199439,-2244.33890654565,-2197.51698331216,-2239.63042356815,-2226.92710096339,-2239.7034213308,-2240.85631883254,-2239.88133079353
"85",-2245.69160650626,-2243.73883878629,-2243.72467679669,-2244.43126223778,-2246.19889792633,-2244.12074734357,-2243.71244217675,-2230.67851074205,-2244.39199226122,-2248.33605930716,-2200.97265022593,-2244.44302715753,-2227.55919806963,-2243.78049657022,-2245.22045811765,-2244.32510130436
"86",-2247.65307246234,-2245.66258229986,-2245.70769159801,-2246.56286876147,-2248.57111320524,-2245.91705856779,-2245.65356759915,-2231.38723745648,-2246.40583562635,-2249.84638172259,-2204.99150198684,-2247.00217859351,-2229.48864896884,-2245.76469770153,-2246.18478145425,-2246.27927306549
